Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
145-805-280-857-072,Boundary Objects: Measuring Gaps and Overlap Between Research Areas,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Laura Ridenour,,43,1,44,55,Research areas; Computer science; Cartography,,,,,http://dx.doi.org/10.5771/0943-7444-2016-1-44,http://dx.doi.org/10.5771/0943-7444-2016-1-44,,10.5771/0943-7444-2016-1-44,2799659443,,0,,1
145-827-025-700-796,Titelei/Inhaltsverzeichnis,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,2,93,94,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-2-93,,10.5771/0943-7444-2018-2-93,,,0,,0
145-831-794-088-978,,,2016,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-4,,10.5771/0943-7444-2016-4,,,0,,0
145-908-386-627-007,Titelei/Inhaltsverzeichnis,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,5,313,314,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-5-313,,10.5771/0943-7444-2017-5-313,,,0,,0
147-095-595-025-907,,,2018,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-2,,10.5771/0943-7444-2018-2,,,0,,0
147-564-609-853-789,International Society for Knowledge Organization General Assembly. Agenda,,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,2,104,104,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-2-104,,10.5771/0943-7444-2014-2-104,,,0,,0
149-155-629-602-587,Titelei/Inhaltsverzeichnis,,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,4,261,262,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-4-261,,10.5771/0943-7444-2014-4-261,,,0,,0
149-380-801-667-261,The 21st Edition (2014) of the Sears List of Subject Headings: A Brief Introduction,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,M. P. Satija,,42,3,187,189,Library science; History,,,,,http://dx.doi.org/10.5771/0943-7444-2015-3-187,http://dx.doi.org/10.5771/0943-7444-2015-3-187,,10.5771/0943-7444-2015-3-187,2807349279,,0,,0
149-405-290-109-337,,,2014,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,5,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-5,,10.5771/0943-7444-2014-5,,,0,,0
150-195-690-848-078,Sources of Change for Modern Knowledge Organization Systems,2016-11-01,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Michael Lauruhn; Paul Groth,,43,8,622,629,Business; Knowledge organization; Knowledge management,,,,,https://dblp.uni-trier.de/db/journals/corr/corr1611.html#LauruhnG16 https://arxiv.org/abs/1611.00217 https://ui.adsabs.harvard.edu/abs/2016arXiv161100217L/abstract,http://dx.doi.org/10.5771/0943-7444-2016-8-622,,10.5771/0943-7444-2016-8-622,2963417158,,0,,0
150-882-223-321-001,"14th International ISKO Conference (Rio de Janeiro, Brazil; 27-29 September 2016)",,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,6,393,393,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-6-393,,10.5771/0943-7444-2016-6-393,,,0,,1
151-252-023-790-831,Accessing Virtual Social Worlds: A Unique Methodology for Research in New Media Spaces,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,David Zemmels,,41,3,230,237,World Wide Web; Social worlds; Computer science; New media,,,,,http://dx.doi.org/10.5771/0943-7444-2014-3-230,http://dx.doi.org/10.5771/0943-7444-2014-3-230,,10.5771/0943-7444-2014-3-230,2810758317,,0,004-524-138-722-376; 004-654-014-694-807; 007-995-032-480-807; 009-058-735-163-695; 020-910-165-987-308; 021-562-474-466-715; 022-514-805-046-839; 037-435-921-791-165; 039-412-725-445-696; 042-208-464-135-656; 045-197-774-296-277; 046-252-325-361-999; 051-970-136-864-084; 052-260-214-805-136; 062-864-341-365-161; 075-555-312-791-199; 081-087-636-283-652; 081-186-985-291-152; 082-368-020-720-073; 088-409-870-226-297; 091-512-177-185-582; 093-272-705-230-678; 094-915-039-012-857; 100-569-474-057-722; 109-160-331-808-385; 164-233-751-793-174; 167-181-744-342-372; 182-545-596-296-199,1
152-261-560-046-371,SISA—Automatic Indexing System for Scientific Articles: Experiments with Location Heuristics Rules Versus TF-IDF Rules,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Isidoro Gil-Leiva,,44,3,139,162,Heuristics; Artificial intelligence; Natural language processing; Automatic indexing; Computer science; tf–idf,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-3-139,http://dx.doi.org/10.5771/0943-7444-2017-3-139,,10.5771/0943-7444-2017-3-139,2778588458,,0,,1
153-369-402-304-460,Books Recently Published,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,6,541,541,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-6-541,,10.5771/0943-7444-2018-6-541,,,0,,0
153-372-757-150-437,Titelei/Inhaltsverzeichnis,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,6,385,386,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-6-385,,10.5771/0943-7444-2017-6-385,,,0,,0
153-528-115-641-03X,"The Order of Time, Carlo Rovelli, trans. Erica Segre and Simon Carnell. New York: Riverhead Books, 2018. Translation of L’ordine del tempo (Milan: Adelphi Edizioni, 2017)",,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,John Budd,,45,6,537,539,Art; Humanities,,,,,http://dx.doi.org/10.5771/0943-7444-2018-6-537,http://dx.doi.org/10.5771/0943-7444-2018-6-537,,10.5771/0943-7444-2018-6-537,2903550962,,0,,2
154-091-419-618-215,,,2015,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,8,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-8,,10.5771/0943-7444-2015-8,,,0,,0
154-532-262-325-14X,"Emerging Discursive Formations, Folksonomy and Social Semantic Information Spaces (SSIS): The Contributions of the Theory of Integrative Levels in the Studies carried out by the Classification Research Group (CRG)",,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Maria Aparecida Moura,,41,4,304,310,Sociology; Information retrieval; Folksonomy; Semantic information,,,,,http://dx.doi.org/10.5771/0943-7444-2014-4-304,http://dx.doi.org/10.5771/0943-7444-2014-4-304,,10.5771/0943-7444-2014-4-304,2811204082,,0,,0
154-608-268-014-498,Inked in Time and Space: Exploring the Documentality of Tattoos,,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Alexandre Fortier; Elaine Ménard,,45,4,292,296,Spacetime; Art; Visual arts; Documentality,,,,,http://dx.doi.org/10.5771/0943-7444-2018-4-292,http://dx.doi.org/10.5771/0943-7444-2018-4-292,,10.5771/0943-7444-2018-4-292,2898153932,,0,,0
155-354-655-051-394,Carnal Indexing.,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Patrick Keilty,,44,4,265,272,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-4-265,,10.5771/0943-7444-2017-4-265,,,0,,3
158-358-756-138-963,Indexing Languages and Subject Representation: A Fascinating and Inexhaustible Field of Research,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Michèle Hudon,,43,7,550,562,Computer science; Linguistics; Search engine indexing,,,,,http://dx.doi.org/10.5771/0943-7444-2016-7-550,http://dx.doi.org/10.5771/0943-7444-2016-7-550,,10.5771/0943-7444-2016-7-550,2801450749,,0,,0
158-387-628-082-523,The 22nd Edition (2018) of the Sears List of Subject Headings: A Brief Introduction,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,M. P. Satija,,45,8,712,714,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-8-712,,10.5771/0943-7444-2018-8-712,,,0,,0
158-439-047-791-817,The Moral Imagination in an Era of “Gaming Academia”: Implications of Emerging Reputational Issues in Scholarly Activities for Knowledge Organization Practices,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jo Ann Oravec,,42,5,316,323,Political science; Knowledge organization; Engineering ethics,,,,,http://dx.doi.org/10.5771/0943-7444-2015-5-316,http://dx.doi.org/10.5771/0943-7444-2015-5-316,,10.5771/0943-7444-2015-5-316,2805333424,,0,,2
158-542-730-401-807,"Cruising the Library: Perversities in the Organization of Knowledge by Melissa Adler. New York, NY: Fordham University Press, 2017",,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Carlin Soos,,45,1,85,89,Sociology; Art history,,,,,http://dx.doi.org/10.5771/0943-7444-2018-1-85,http://dx.doi.org/10.5771/0943-7444-2018-1-85,,10.5771/0943-7444-2018-1-85,2790993126,,0,,0
158-823-585-231-282,Reviews,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,8,677,681,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-8-677,,10.5771/0943-7444-2017-8-677,,,0,,0
160-023-692-528-15X,Professor Arashanipalai Neelameghan,,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,5,341,342,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-5-341,,10.5771/0943-7444-2014-5-341,,,0,,0
160-038-734-091-18X,,,2017,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,6,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-6,,10.5771/0943-7444-2017-6,,,0,,0
160-060-872-994-96X,,,2014,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,6,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-6,,10.5771/0943-7444-2014-6,,,0,,0
160-317-129-048-927,Bibliometric Knowledge Organization: A Domain Analytic Method Using Artificial Neural Networks,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Magali Rezende Gouvêa Meireles; Beatriz Valadares Cendón; and Paulo Eduardo Maciel de Almeida,,41,2,145,159,Artificial intelligence; Analytic element method; Knowledge organization; A domain; Computer science; Artificial neural network,,,,,http://dx.doi.org/10.5771/0943-7444-2014-2-145,http://dx.doi.org/10.5771/0943-7444-2014-2-145,,10.5771/0943-7444-2014-2-145,2811258575,,0,,2
161-066-918-260-43X,Still Quite Popular After all Those Years— The Continued Relevance of the Information Retrieval Thesaurus,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Douglas Tudhope; Ceri Binding,,43,3,174,179,Information retrieval; Computer science,,,,,https://core.ac.uk/display/33162753,http://dx.doi.org/10.5771/0943-7444-2016-3-174,,10.5771/0943-7444-2016-3-174,2801009216,,0,,3
162-502-987-166-644,Books recently published,,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,1,96,96,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-1-96,,10.5771/0943-7444-2014-1-96,,,0,,0
163-211-227-617-373,,,2015,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,6,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-6,,10.5771/0943-7444-2015-6,,,0,,0
164-028-394-970-415,Titelei/Inhaltsverzeichnis,,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,8,551,552,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-8-551,,10.5771/0943-7444-2015-8-551,,,0,,0
164-587-360-738-440,Structural Dynamics of Scientific Literature,,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,Germany,Henry G. Small,,42,4,250,259,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-4-250,,10.5771/0943-7444-2015-4-250,,,0,,0
164-935-178-591-233,International Society For Knowledge Organization General Assembly September 2016 PROVISIONAL AGENDA,,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,6,394,394,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-6-394,,10.5771/0943-7444-2016-6-394,,,0,,0
165-320-251-638-030,Literary Warrant,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Mario Barité,,45,6,517,536,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-6-517,,10.5771/0943-7444-2018-6-517,,,0,,1
166-898-814-966-01X,Knowledge Organization in the Context of Postmodernity from the Theory of Classification Perspective,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Abraao Pando; Carlos Candido de Almeida,"Department of Information Science Sao Paulo State University-UNESP Graduate School of Information Science, Av. Hygino Muzzi Filho 737",43,2,113,117,Epistemology; Sociology; Modernity; Postmodernity; Knowledge organization; Information science,,,,,http://dx.doi.org/10.5771/0943-7444-2016-2-113 https://repositorio.unesp.br/handle/11449/161467,http://dx.doi.org/10.5771/0943-7444-2016-2-113,,10.5771/0943-7444-2016-2-113,2802151269,,0,,0
167-342-541-981-451,Books recently published,,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,6,474,476,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-6-474,,10.5771/0943-7444-2015-6-474,,,0,,0
167-830-467-830-972,,,2015,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-3,,10.5771/0943-7444-2015-3,,,0,,0
170-579-413-591-823,Titelei/Inhaltsverzeichnis,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,3,137,138,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-3-137,,10.5771/0943-7444-2017-3-137,,,0,,0
172-341-727-826-448,Titelei/Inhaltsverzeichnis,,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,7,487,488,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-7-487,,10.5771/0943-7444-2016-7-487,,,0,,0
172-848-119-322-302,Books Recently Published,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,1,72,72,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-1-72,,10.5771/0943-7444-2017-1-72,,,0,,0
173-786-231-705-296,Books Recently Published,,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,1,65,65,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-1-65,,10.5771/0943-7444-2015-1-65,,,0,,1
175-736-935-353-10X,,,2014,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-1,,10.5771/0943-7444-2014-1,,,0,,0
175-924-539-737-695,Books Recently Published,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,3,268,270,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-268,,10.5771/0943-7444-2018-268,,,0,,0
176-234-799-872-074,Use of Taxonomy of Privacy to Identify Activities Found in Social Networks' Terms of Use,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Fernando de Assis Rodrigues; Ricardo César Gonçalves Sant'Ana,"Sao Paulo State University-UNESP Univ. Estadual Paulista Department of Information Science, Av. Hygino Muzzi Filho, 737",43,4,285,295,Sociology; Knowledge management; Social network; Information science,,,,,https://repositorio.unesp.br/handle/11449/168868 http://dx.doi.org/10.5771/0943-7444-2016-4-285,http://dx.doi.org/10.5771/0943-7444-2016-4-285,,10.5771/0943-7444-2016-4-285,2802891169,,0,,0
178-364-332-551-70X,,,2016,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,5,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-5,,10.5771/0943-7444-2016-5,,,0,,0
178-529-656-350-448,Evolution of Think Tanks Studies in View of a Scientometrics Perspective,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Rongying Zhao; Mingkun Wei; Wei Quan,,44,5,335,348,Epistemology; Sociology; Think tanks; Scientometrics,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-5-335,http://dx.doi.org/10.5771/0943-7444-2017-5-335,,10.5771/0943-7444-2017-5-335,2780379313,,0,,0
181-749-637-125-520,Titelei/Inhaltsverzeichnis,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,8,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-8-i,,10.5771/0943-7444-2018-8-i,,,0,,0
